Pnumber,Nnumber,NuclideName,Half-Life,HalfLifeUnits,DecayType
19,33,52K,110,ms,B- = 100.0
19,33,52K,110,ms,B3N ?
19,36,55K,360,ns,B- = 100.00
19,36,55K,360,ns,BN ?
19,36,55K,360,ns,B2N ?
19,36,55K,360,ns,B3N ?
19,35,54K,10,ms,B- = 100.00
19,35,54K,10,ms,B3N ?
19,35,54K,10,ms,BN ?
19,35,54K,10,ms,B2N ?
19,30,49K,1263,ms,B- = 100.00
19,30,49K,1263,ms,BN = 86.00
19,32,51K,365,ms,B- = 100.00
19,32,51K,365,ms,BN = 65.00
19,32,51K,365,ms,B2N ?
19,31,50K,472,ms,B- = 100.00
19,31,50K,472,ms,BN = 28.60
19,31,50K,472,ms,B2N ?
19,19,38K,7.636,m,EC = 100.00
19,19,38K,924.3,ms,EC = 99.97
19,19,38K,924.3,ms,IT = 0.03
19,16,35K,178,ms,EC = 100.00
19,16,35K,178,ms,EP = 0.37
19,15,34K,25,ns,P
19,18,37K,1.226,s,EC = 100.00
19,17,36K,342,ms,EC = 100.00
19,17,36K,342,ms,EP = 0.05
19,17,36K,342,ms,EA = 3.4E-3
19,12,31K,0,0,0
19,14,33K,25,ns,P
19,13,32K,0,0,P ?
20,39,59Ca,0,0,0
20,38,58Ca,620,ns,B- = 100.00
20,38,58Ca,620,ns,BN ?
20,38,58Ca,620,ns,B2N ?
20,38,58Ca,620,ns,B3N ?
20,37,57Ca,620,ns,B- = 100.00
20,37,57Ca,620,ns,BN ?
20,37,57Ca,620,ns,B2N ?
20,37,57Ca,620,ns,B3N ?
20,36,56Ca,11,ms,B- = 100.00
20,36,56Ca,11,ms,B2N ?
20,36,56Ca,11,ms,B3N ?
20,36,56Ca,11,ms,BN ?
20,35,55Ca,22,ms,B- = 100.00
20,35,55Ca,22,ms,BN ?
20,35,55Ca,22,ms,B2N ?
20,34,54Ca,107,ms,B- = 100.00
20,34,54Ca,107,ms,BN ?
20,33,53Ca,461,ms,B- = 100.00
20,33,53Ca,461,ms,BN = 40.00
20,32,52Ca,4600,ms,B- = 100.00
20,32,52Ca,4600,ms,BN LT 2.00
20,31,51Ca,10000,ms,B- = 100.00
20,31,51Ca,10000,ms,BN ?
20,30,50Ca,13.9,s,B- = 100.00
20,41,61Ca,0,0,0
20,40,60Ca,0,0,0
20,19,39Ca,859.6,ms,EC = 100.00
20,18,38Ca,440,ms,EC = 100.00
20,17,37Ca,181.1,ms,EC = 100.00
20,17,37Ca,181.1,ms,EP = 82.10
20,16,36Ca,102,ms,EC = 100.00
20,16,36Ca,102,ms,EP = 54.30
20,15,35Ca,25.7,ms,EC = 100.00
20,15,35Ca,25.7,ms,EP = 95.90
20,15,35Ca,25.7,ms,E2P = 4.10
20,14,34Ca,35,ns,P
20,13,33Ca,0,0,0
20,29,49Ca,8.718,m,B- = 100.00
20,28,48Ca,5.80E+22,y,2B- = 75.00
20,27,47Ca,4.536,d,B- = 100.00
20,26,46Ca,2.80E+15,y,2B-
20,25,45Ca,162.61,d,B- = 100.00
20,24,44Ca,0,0,0
20,23,43Ca,0,0,0
20,22,42Ca,0,0,0
20,21,41Ca,9.94E+04,y,EC = 100.00
20,20,40Ca,3.00E+21,y,2EC
21,29,50Sc,102.5,s,B- = 100.00
21,29,50Sc,0.35,s,IT AP 97.50
21,29,50Sc,0.35,s,B- LT 2.50
21,28,49Sc,57.18,m,B- = 100.00
21,27,48Sc,43.67,h,B- = 100.00
21,26,47Sc,3.3492,d,B- = 100.00
21,25,46Sc,83.79,d,B- = 100.00
21,25,46Sc,18.75,s,IT = 100.00
21,24,45Sc,0,0,0
21,24,45Sc,318,ms,IT = 100.00
21,23,44Sc,3.97,h,EC = 100.00
21,23,44Sc,58.61,h,IT = 98.80
21,23,44Sc,58.61,h,EC = 1.20
21,22,43Sc,3.891,h,EC = 100.00
21,21,42Sc,680.7,ms,EC = 100.00
21,21,42Sc,61.7,s,EC = 100.00
21,20,41Sc,596.3,ms,EC = 100.00
21,39,60Sc,360,ns,B- = 100.00
21,39,60Sc,360,ns,BN ?
21,39,60Sc,360,ns,B2N ?
21,39,60Sc,360,ns,B3N ?
21,38,59Sc,360,ns,B- = 100.00
21,38,59Sc,360,ns,BN ?
21,38,59Sc,360,ns,B2N ?
21,38,59Sc,360,ns,B3N ?
21,37,58Sc,12,ms,B- = 100.00
21,37,58Sc,12,ms,BN ?
21,37,58Sc,12,ms,B2N ?
21,37,58Sc,12,ms,B3N ?
21,36,57Sc,2,ms,B- = 100.0
21,36,57Sc,2,ms,B3N ?
21,36,57Sc,2,ms,BN ?
21,36,57Sc,2,ms,B2N ?
21,35,56Sc,31,ms,B- = 100.00
21,35,56Sc,31,ms,BN ?
21,35,56Sc,31,ms,B2N ?
21,35,56Sc,69,ms,B- = 100.00
21,35,56Sc,69,ms,BN AP 12.00
21,34,55Sc,96,ms,B- = 100.00
21,34,55Sc,96,ms,BN = 17.00
21,34,55Sc,96,ms,B2N ?
21,33,54Sc,526,ms,B- = 100.00
21,33,54Sc,526,ms,BN = 16.00
21,32,53Sc,2400,ms,B- = 100.00
21,32,53Sc,2400,ms,BN ?
21,31,52Sc,200,ms,B- = 100.00
21,31,52Sc,200,ms,BN ?
21,30,51Sc,12400,ms,B- = 100.00
21,30,51Sc,12400,ms,BN ?
21,19,40Sc,182.3,ms,EC = 100.00
21,19,40Sc,182.3,ms,EP = 0.44
21,19,40Sc,182.3,ms,EA = 0.02
21,18,39Sc,300,ns,P = 100.00
21,17,38Sc,0,0,P
21,16,37Sc,0,0,P ?
21,15,36Sc,0,0,P ?
21,14,35Sc,0,0,0
21,42,63Sc,0,0,0
21,41,62Sc,0,0,0
21,40,61Sc,360,ns,B- = 100.00
21,40,61Sc,360,ns,BN ?
21,40,61Sc,360,ns,B2N ?
21,40,61Sc,360,ns,B3N ?
22,39,61Ti,15,ms,B- = 100.0
22,39,61Ti,15,ms,BN ?
22,39,61Ti,15,ms,B3N ?
22,39,61Ti,15,ms,B2N ?
22,38,60Ti,22.2,ms,B- = 100.0
22,38,60Ti,22.2,ms,BN ?
22,38,60Ti,22.2,ms,B2N ?
22,37,59Ti,28.5,ms,B- = 100.0
22,37,59Ti,28.5,ms,BN ?
22,37,59Ti,28.5,ms,B2N ?
22,36,58Ti,58,ms,B- = 100.0
22,36,58Ti,58,ms,BN ?
22,35,57Ti,98,ms,B- = 100.0
22,35,57Ti,98,ms,BN ?
22,34,56Ti,200,ms,B- = 100.0
22,34,56Ti,200,ms,BN ?
22,33,55Ti,1.3,s,B- = 100.00
22,32,54Ti,2.1,s,B- = 100.00
22,31,53Ti,32.7,s,B- = 100.00
22,30,52Ti,1.7,m,B- = 100.00
22,43,65Ti,0,0,0
22,42,64Ti,0,0,0
22,41,63Ti,360,ns,B- = 100.00
22,41,63Ti,360,ns,BN ?
22,41,63Ti,360,ns,B2N ?
22,41,63Ti,360,ns,B3N ?
22,40,62Ti,620,ns,B- = 100.00
22,40,62Ti,620,ns,BN ?
22,40,62Ti,620,ns,B2N ?
22,40,62Ti,620,ns,B3N ?
22,19,41Ti,81.9,ms,EC = 100.00
22,19,41Ti,81.9,ms,EP = 100.00
22,18,40Ti,52.4,ms,EP = 97.50
22,18,40Ti,52.4,ms,EC
22,17,39Ti,31,ms,EC = 100.00
22,17,39Ti,31,ms,EP = 100.00
22,16,38Ti,0,0,0
22,15,37Ti,0,0,0
22,29,51Ti,5.76,m,B- = 100.00
22,28,50Ti,0,0,0
22,27,49Ti,0,0,0
22,26,48Ti,0,0,0
22,25,47Ti,0,0,0
22,24,46Ti,0,0,0
22,23,45Ti,184.8,m,EC = 100.00
22,22,44Ti,60,y,EC = 100.00
22,21,43Ti,509,ms,EC = 100.00
22,20,42Ti,208.65,ms,EC = 100.00
23,41,64V,15,ms,B- = 100.00
23,41,64V,15,ms,BN ?
23,41,64V,15,ms,B2N ?
23,41,64V,15,ms,B3N ?
23,42,65V,360,ns,B- = 100.00
23,42,65V,360,ns,BN ?
23,42,65V,360,ns,B2N ?
23,42,65V,360,ns,B3N ?
23,43,66V,360,ns,B- = 100.00
23,43,66V,360,ns,BN ?
23,43,66V,360,ns,B2N ?
23,43,66V,360,ns,B3N ?
23,44,67V,0,0,0
23,40,63V,19.6,ms,B- = 100.00
23,40,63V,19.6,ms,BN AP 35.00
23,40,63V,19.6,ms,B3N ?
23,40,63V,19.6,ms,B2N ?
23,27,50V,2.10E+17,y,EC AP 92.90
23,27,50V,2.10E+17,y,B- LT 7.10
23,28,51V,0,0,0
23,29,52V,3.743,m,B- = 100.00
23,20,43V,79.3,ms,EC = 100.00
23,21,44V,111,ms,EC = 100.00
23,21,44V,111,ms,EA
23,21,44V,150,ms,EC = 100.00
23,22,45V,547,ms,EC = 100.00
23,23,46V,422.5,ms,EC = 100.00
23,23,46V,1.02,ms,IT = 100.00
23,24,47V,32.6,m,EC = 100.00
23,25,48V,15.9735,d,EC = 100.00
23,26,49V,330,d,EC = 100.00
23,38,61V,48.3,ms,B- = 100.00
23,38,61V,48.3,ms,BN AP 10.00
23,38,61V,48.3,ms,B2N ?
23,39,62V,33.5,ms,B- = 100.00
23,39,62V,33.5,ms,BN ?
23,39,62V,33.5,ms,B2N ?
23,30,53V,1.543,m,B- = 100.00
23,31,54V,49.8,s,B- = 100.00
23,31,54V,0.9,us,IT = 100.00
23,32,55V,6.54,s,B- = 100.00
23,33,56V,216,ms,B- = 100.0
23,33,56V,216,ms,BN ?
23,34,57V,347,ms,B- = 100.0
23,34,57V,347,ms,BN ?
23,35,58V,190,ms,B- = 100.0
23,35,58V,190,ms,BN ?
23,36,59V,92,ms,B- = 100.0
23,36,59V,92,ms,BN AP 3.0
23,37,60V,40,ms,B- = 100.0
23,37,60V,40,ms,BN ?
23,37,60V,40,ms,B2N ?
23,37,60V,122,ms,B- = 100.00
23,37,60V,122,ms,B2N ?
23,37,60V,122,ms,IT ?
23,37,60V,122,ms,BN ?
23,16,39V,0,0,0
23,17,40V,0,0,P ?
23,18,41V,0,0,P ?
23,19,42V,55,ns,P
24,39,63Cr,129,ms,B- = 100.00
24,39,63Cr,129,ms,BN ?
24,31,55Cr,3.497,m,B- = 100.00
24,32,56Cr,5.94,m,B- = 100.00
24,33,57Cr,21.1,s,B- = 100.00
24,34,58Cr,7,s,B- = 100.00
24,35,59Cr,1.05,s,B- = 100.00
24,36,60Cr,492,ms,B- = 100.00
24,36,60Cr,492,ms,BN ?
24,37,61Cr,234,ms,B- = 100.00
24,37,61Cr,234,ms,BN ?
24,38,62Cr,200,ms,B- = 100.00
24,38,62Cr,200,ms,BN ?
24,30,54Cr,0,0,0
24,42,66Cr,23,ms,B- = 100.00
24,42,66Cr,23,ms,BN ?
24,42,66Cr,23,ms,B2N ?
24,43,67Cr,0,0,B- = 100.00
24,43,67Cr,0,0,BN ?
24,43,67Cr,0,0,B2N ?
24,43,67Cr,0,0,B3N ?
24,44,68Cr,60,ns,B- = 100.00
24,44,68Cr,60,ns,BN ?
24,44,68Cr,60,ns,B2N ?
24,44,68Cr,60,ns,B3N ?
24,45,69Cr,0,0,0
24,46,70Cr,0,0,0
24,40,64Cr,42.9,ms,B- = 100.00
24,40,64Cr,42.9,ms,BN ?
24,41,65Cr,28,ms,B- = 100.00
24,41,65Cr,28,ms,BN ?
24,41,65Cr,28,ms,B2N ?
24,17,41Cr,0,0,0
24,18,42Cr,13.3,ms,EC = 100.00
24,18,42Cr,13.3,ms,EP = 94.40
24,19,43Cr,21.2,ms,EC = 100.00
24,19,43Cr,21.2,ms,EP = 79.30
24,19,43Cr,21.2,ms,E2P = 11.60
24,19,43Cr,21.2,ms,E3P ?
24,28,52Cr,0,0,0
24,29,53Cr,0,0,0
24,20,44Cr,42.8,ms,EC = 100.00
24,20,44Cr,42.8,ms,EP AP 7.00
24,21,45Cr,60.9,ms,EC = 100.00
24,21,45Cr,60.9,ms,EP = 34.40
24,22,46Cr,0.26,s,EC = 100.00
24,23,47Cr,500,ms,EC = 100.00
24,24,48Cr,21.56,h,EC = 100.00
24,25,49Cr,42.3,m,EC = 100.00
24,26,50Cr,1.30E+18,y,2EC
24,27,51Cr,27.7025,d,EC = 100.00
25,44,69Mn,16,ms,B- = 100.00
25,44,69Mn,16,ms,BN ?
25,44,69Mn,16,ms,B2N ?
25,44,69Mn,16,ms,B3N ?
25,43,68Mn,28,ms,B- = 100.00
25,43,68Mn,28,ms,BN ?
25,43,68Mn,28,ms,B2N ?
25,46,71Mn,637,ns,B- = 100.00
25,46,71Mn,637,ns,BN
25,46,71Mn,637,ns,B2N
25,45,70Mn,360,ns,B- = 100.00
25,45,70Mn,360,ns,BN ?
25,45,70Mn,360,ns,B2N ?
25,45,70Mn,360,ns,B3N ?
25,48,73Mn,0,0,0
25,47,72Mn,0,0,0
25,40,65Mn,91.9,ms,B- = 100.00
25,40,65Mn,91.9,ms,BN = 7.9
25,42,67Mn,47,ms,B- = 100.00
25,42,67Mn,47,ms,BN ?
25,42,67Mn,47,ms,B2N ?
25,41,66Mn,65,ms,B- = 100.00
25,41,66Mn,65,ms,BN = 4.00
25,41,66Mn,65,ms,B2N ?
25,29,54Mn,312.2,d,EC = 100.00
25,29,54Mn,312.2,d,B- = 9.3E-5
25,22,47Mn,88,ms,EC = 100.00
25,22,47Mn,88,ms,EP LT 1.70
25,21,46Mn,36.2,ms,EC = 100.00
25,21,46Mn,36.2,ms,EP = 57.00
25,24,49Mn,382,ms,EC = 100.00
25,23,48Mn,158.1,ms,EC = 100.00
25,23,48Mn,158.1,ms,EP = 0.28
25,23,48Mn,158.1,ms,EA LT 6.0E-4
25,26,51Mn,46.2,m,EC = 100.00
25,25,50Mn,283.19,ms,EC = 100.00
25,25,50Mn,1.75,m,EC = 100.00
25,28,53Mn,3.74E+06,y,EC = 100.00
25,27,52Mn,5.591,d,EC = 100.00
25,27,52Mn,21.1,m,EC = 98.25
25,27,52Mn,21.1,m,IT = 1.75
25,20,45Mn,0,0,0
25,33,58Mn,3,s,B- = 100.00
25,33,58Mn,65.4,s,B- AP 90.00
25,33,58Mn,65.4,s,IT AP 10.00
25,32,57Mn,85.4,s,B- = 100.00
25,35,60Mn,0.28,s,B- = 100.00
25,35,60Mn,1.77,s,B- = 88.50
25,35,60Mn,1.77,s,IT = 11.50
25,34,59Mn,4.59,s,B- = 100.00
25,37,62Mn,92,ms,B- = 100.00
25,37,62Mn,92,ms,BN ?
25,37,62Mn,709,ms,B- = 100.00
25,37,62Mn,709,ms,BN
25,36,61Mn,709,ms,B- = 100.00
25,36,61Mn,709,ms,BN ?
25,39,64Mn,90,ms,B- = 100.00
25,39,64Mn,90,ms,BN = 2.00
25,39,64Mn,0.5,ms,IT = 100.00
25,38,63Mn,276,ms,B- = 100.00
25,38,63Mn,276,ms,BN ?
25,31,56Mn,2.5789,h,B- = 100.00
25,30,55Mn,0,0,0
25,19,44Mn,105,ns,EC
25,19,44Mn,105,ns,P
25,18,43Mn,0,0,0
26,34,60Fe,2.62E+06,y,B- = 100.00
26,33,59Fe,44.495,d,B- = 100.00
26,36,62Fe,68,s,B- = 100.00
26,35,61Fe,5.98,m,B- = 100.00
26,38,64Fe,2,s,B- = 100.00
26,37,63Fe,6.1,s,B- = 100.00
26,39,65Fe,810,ms,B- = 100.00
26,39,65Fe,810,ms,BN ?
26,39,65Fe,1.12,s,BN ? 100.00
26,39,65Fe,1.12,s,B- = 100.00
26,30,56Fe,0,0,0
26,32,58Fe,0,0,0
26,31,57Fe,0,0,0
26,45,71Fe,35,ms,B- = 100.00
26,45,71Fe,35,ms,BN ?
26,45,71Fe,35,ms,B2N ?
26,44,70Fe,63,ms,B- = 100.00
26,44,70Fe,63,ms,BN ?
26,44,70Fe,63,ms,B2N ?
26,47,73Fe,633,ns,B- = 100.00
26,47,73Fe,633,ns,B2N ?
26,47,73Fe,633,ns,BN ?
26,46,72Fe,19,ms,B- = 100.00
26,46,72Fe,19,ms,BN ?
26,46,72Fe,19,ms,B2N ?
26,49,75Fe,0,0,B- = 100.00
26,49,75Fe,0,0,BN ?
26,49,75Fe,0,0,B2N ?
26,49,75Fe,0,0,B3N ?
26,48,74Fe,638,ns,B- = 100.00
26,48,74Fe,638,ns,BN ?
26,48,74Fe,638,ns,B2N ?
26,41,67Fe,395,ms,B- = 100.00
26,41,67Fe,395,ms,BN ?
26,40,66Fe,351,ms,B- = 100.00
26,40,66Fe,351,ms,BN ?
26,43,69Fe,162,ms,B- = 100.00
26,43,69Fe,162,ms,BN ?
26,43,69Fe,162,ms,B2N ?
26,42,68Fe,188,ms,B- = 100.00
26,42,68Fe,188,ms,BN ?
26,19,45Fe,2.45,ms,2P = 70.00
26,19,45Fe,2.45,ms,EC = 30.00
26,19,45Fe,2.45,ms,EP = 19.00
26,19,45Fe,2.45,ms,E2P = 7.80
26,19,45Fe,2.45,ms,E3P = 3.30
26,23,49Fe,64.7,ms,EC = 100.00
26,23,49Fe,64.7,ms,EP = 56.70
26,22,48Fe,45.3,ms,EC = 100.00
26,22,48Fe,45.3,ms,EP = 15.90
26,25,51Fe,305,ms,EC = 100.00
26,24,50Fe,155,ms,EC = 100.00
26,24,50Fe,155,ms,EP ?
26,27,53Fe,8.51,m,EC = 100.00
26,27,53Fe,2.54,m,IT = 100.00
26,26,52Fe,8.275,h,EC = 100.00
26,26,52Fe,45.9,s,EC = 100.00
26,26,52Fe,45.9,s,IT LT 4.0E-3
26,29,55Fe,2.744,y,EC = 100.00
26,28,54Fe,0,0,0
26,21,47Fe,21.9,ms,EC = 100.00
26,21,47Fe,21.9,ms,EP = 88.4
26,21,47Fe,21.9,ms,E2P
26,20,46Fe,13,ms,EC = 100.00
26,20,46Fe,13,ms,EP = 78.70
26,50,76Fe,0,0,0
27,47,74Co,31.4,ms,B- = 100.00
27,47,74Co,31.4,ms,BN = 18.00
27,47,74Co,31.4,ms,B2N ?
27,47,74Co,31.4,ms,B3N ?
27,48,75Co,26.5,ms,B- = 100.00
27,48,75Co,26.5,ms,BN LT 16.00
27,48,75Co,26.5,ms,B2N ?
27,48,75Co,26.5,ms,B3N ?
27,45,72Co,57.3,ms,B- = 100.00
27,45,72Co,57.3,ms,BN AP 4.00
27,45,72Co,57.3,ms,B2N ?
27,46,73Co,40.5,ms,B- = 100.00
27,46,73Co,40.5,ms,BN LT 7.90
27,46,73Co,40.5,ms,B2N ?
27,46,73Co,40.5,ms,B3N ?
27,49,76Co,21.7,ms,B- = 100.00
27,49,76Co,21.7,ms,B2N ?
27,49,76Co,21.7,ms,B3N ?
27,49,76Co,21.7,ms,BN ?
27,40,67Co,329,ms,B- = 100.00
27,40,67Co,329,ms,BN ?
27,40,67Co,496,ms,B- LT 20.00
27,40,67Co,496,ms,BN ?
27,43,70Co,14,ms,B- = 100.00
27,43,70Co,14,ms,BN ?
27,43,70Co,14,ms,B2N ?
27,43,70Co,0.5,s,B- = 100.00
27,43,70Co,0.5,s,BN
27,43,70Co,0.5,s,2BN
27,44,71Co,80,ms,B- = 100.00
27,44,71Co,80,ms,BN LT 3.60
27,41,68Co,99,ms,B- = 100.00
27,41,68Co,99,ms,BN ?
27,41,68Co,1.6,s,B- = 100.00
27,41,68Co,1.6,s,BN ?
27,42,69Co,180,ms,B- = 100.00
27,42,69Co,180,ms,BN ?
27,42,69Co,750,ms,B- = 100.00
27,42,69Co,750,ms,BN ?
27,50,77Co,13,ms,B- = 100.00
27,50,77Co,13,ms,BN ?
27,50,77Co,13,ms,B2N ?
27,50,77Co,13,ms,B3N ?
27,51,78Co,0,0,0
27,25,52Co,104,ms,EC = 100.00
27,26,53Co,240,ms,EC = 100.00
27,26,53Co,247,ms,EC AP 98.50
27,26,53Co,247,ms,P AP 1.50
27,23,50Co,38.8,ms,EC = 100.00
27,23,50Co,38.8,ms,EP = 70.50
27,23,50Co,38.8,ms,E2P
27,24,51Co,200,ns,EC
27,29,56Co,77.236,d,EC = 100.00
27,27,54Co,193,ms,EC = 100.00
27,27,54Co,1.48,m,EC = 100.00
27,28,55Co,17.53,h,EC = 100.00
27,21,48Co,0,0,0
27,22,49Co,0,0,0
27,20,47Co,0,0,0
27,36,63Co,27.4,s,B- = 100.00
27,37,64Co,0.3,s,B- = 100.00
27,34,61Co,1.649,h,B- = 100.00
27,35,62Co,1.5,m,B- = 100.00
27,35,62Co,13.91,m,B- AP 99.00
27,35,62Co,13.91,m,IT LT 1.00
27,38,65Co,1.16,s,B- = 100.00
27,39,66Co,209,ms,B- = 100.00
27,39,66Co,209,ms,BN ?
27,32,59Co,0,0,0
27,33,60Co,1925.28,d,B- = 100.00
27,33,60Co,10.467,m,IT = 99.75
27,33,60Co,10.467,m,B- = 0.25
27,30,57Co,271.74,d,EC = 100.00
27,31,58Co,70.86,d,EC = 100.00
28,51,79Ni,43,ms,B- = 100.00
28,51,79Ni,43,ms,BN ?
28,51,79Ni,43,ms,B2N ?
28,52,80Ni,24,ms,B- = 100.00
28,52,80Ni,24,ms,BN ?
28,52,80Ni,24,ms,B2N ?
28,52,80Ni,24,ms,B3N ?
28,50,78Ni,122.2,ms,B- = 100.00
28,50,78Ni,122.2,ms,BN ?
28,53,81Ni,0,0,0
28,54,82Ni,0,0,0
28,37,65Ni,2.5175,h,B- = 100.00
28,38,66Ni,54.6,h,B- = 100.00
28,35,63Ni,101.2,y,B- = 100.00
28,36,64Ni,0,0,0
28,39,67Ni,21,s,B- = 100.00
28,30,58Ni,0,0,0
28,33,61Ni,0,0,0
28,34,62Ni,0,0,0
28,31,59Ni,7.60E+04,y,EC = 100.00
28,32,60Ni,0,0,0
28,48,76Ni,234.7,ms,B- = 100.00
28,48,76Ni,234.7,ms,BN = 14.00
28,49,77Ni,158.4,ms,B- = 100.00
28,49,77Ni,158.4,ms,BN = 30.00
28,49,77Ni,158.4,ms,B2N ?
28,46,74Ni,507.7,ms,B- = 100.00
28,46,74Ni,507.7,ms,BN ?
28,47,75Ni,331.8,ms,B- = 100.00
28,47,75Ni,331.8,ms,BN = 10.00
28,40,68Ni,29,s,B- = 100.00
28,40,68Ni,0.86,ms,IT = 100.00
28,41,69Ni,11.4,s,B- = 100.00
28,41,69Ni,3.5,s,B- AP 100.00
28,41,69Ni,3.5,s,IT LT 0.01
28,41,69Ni,0.439,us,IT = 100.00
28,44,72Ni,1587,ms,B- = 100.00
28,44,72Ni,1587,ms,BN ?
28,45,73Ni,842,ms,B- = 100.00
28,45,73Ni,842,ms,BN ?
28,42,70Ni,6,s,B- = 100.00
28,43,71Ni,2.56,s,B- = 100.00
28,43,71Ni,2.3,s,B- = 100.00
28,26,54Ni,114.2,ms,EC = 100.00
28,27,55Ni,204.7,ms,EC = 100.00
28,24,52Ni,40.8,ms,EC = 100.00
28,24,52Ni,40.8,ms,EP = 31.40
28,25,53Ni,55.2,ms,EC = 100.00
28,25,53Ni,55.2,ms,EP = 23.40
28,28,56Ni,6.075,d,EC = 100.00
28,29,57Ni,35.6,h,EC = 100.00
28,22,50Ni,18.5,ms,EC = 100.00
28,22,50Ni,18.5,ms,EP = 86.70
28,22,50Ni,18.5,ms,E2P
28,23,51Ni,23.8,ms,EP = 87.20
28,23,51Ni,23.8,ms,EC
28,20,48Ni,2.1,ms,2P@ = 70.00
28,20,48Ni,2.1,ms,EC
28,21,49Ni,7.5,ms,EC = 100.00
28,21,49Ni,7.5,ms,EP = 83.00
29,28,57Cu,196.3,ms,EC = 100.00
29,27,56Cu,93,ms,EC = 100.00
29,27,56Cu,93,ms,EP = 0.40
29,26,55Cu,27,ms,EC ?
29,26,55Cu,27,ms,EP ?
29,25,54Cu,75,ns,P
29,29,58Cu,3.204,s,EC = 100.00
29,24,53Cu,300,ns,EC
29,24,53Cu,300,ns,P
29,23,52Cu,0,0,P
29,39,68Cu,30.9,s,B- = 100.00
29,39,68Cu,3.75,m,IT = 84.00
29,39,68Cu,3.75,m,B- = 16.00
29,38,67Cu,61.83,h,B- = 100.00
29,37,66Cu,5.12,m,B- = 100.00
29,36,65Cu,0,0,0
29,31,60Cu,23.7,m,EC = 100.00
29,30,59Cu,81.5,s,EC = 100.00
29,35,64Cu,12.701,h,EC = 61.50
29,35,64Cu,12.701,h,B- = 38.50
29,34,63Cu,0,0,0
29,33,62Cu,9.673,m,EC = 100.00
29,32,61Cu,3.339,h,EC = 100.00
29,49,78Cu,335,ms,B- = 100.00
29,49,78Cu,335,ms,BN AP 65.00
29,48,77Cu,468.1,ms,B- = 100.00
29,48,77Cu,468.1,ms,BN = 30.30
29,47,76Cu,0.638,s,B- = 100.00
29,47,76Cu,0.638,s,BN = 7.20
29,47,76Cu,1.27,s,B- = 100.00
29,42,71Cu,19.4,s,B- = 100.00
29,41,70Cu,44.5,s,B- = 100.00
29,41,70Cu,33,s,B- = 52.00
29,41,70Cu,33,s,IT = 48.00
29,41,70Cu,6.6,s,B- = 93.20
29,41,70Cu,6.6,s,IT = 6.80
29,40,69Cu,2.85,m,B- = 100.00
29,46,75Cu,1.224,s,B- = 100.00
29,46,75Cu,1.222,s,BN = 3.50
29,45,74Cu,1.594,s,B- = 100.00
29,44,73Cu,4.2,s,B- = 100.00
29,43,72Cu,6.63,s,B- = 100.00
29,53,82Cu,636,ns,B- = 100.00
29,53,82Cu,636,ns,BN
29,53,82Cu,636,ns,B2N
29,52,81Cu,632,ns,B- = 100.00
29,52,81Cu,632,ns,B2N
29,52,81Cu,632,ns,BN
29,51,80Cu,0.17,s,B- = 100.00
29,50,79Cu,241,ms,B- = 100.00
29,50,79Cu,241,ms,BN = 55.00
29,55,84Cu,0,0,0
29,54,83Cu,0,0,0
30,28,58Zn,86,ms,EC = 100.00
30,28,58Zn,86,ms,EP LT 3.00
30,27,57Zn,38,ms,EC = 100.00
30,27,57Zn,38,ms,EP AP 65.00
30,29,59Zn,182,ms,EC = 100.00
30,29,59Zn,182,ms,EP = 0.10
30,24,54Zn,1.59,ms,2P = 92.00
30,26,56Zn,30,ms,EC = 100.00
30,26,56Zn,30,ms,EP = 86.00
30,25,55Zn,19.8,ms,EC = 100.00
30,25,55Zn,19.8,ms,EP = 91.00
30,53,83Zn,117,ms,B- = 100.00
30,53,83Zn,117,ms,BN ?
30,52,82Zn,228,ms,B- = 100.00
30,55,85Zn,637,ns,B- = 100.00
30,55,85Zn,637,ns,BN ?
30,55,85Zn,637,ns,B2N ?
30,54,84Zn,633,ns,B- = 100.00
30,54,84Zn,633,ns,B2N
30,54,84Zn,633,ns,BN
30,51,81Zn,303.5,ms,B- = 100.00
30,51,81Zn,303.5,ms,BN = 7.50
30,50,80Zn,561.9,ms,B- = 100.00
30,50,80Zn,561.9,ms,BN = 1.00
30,56,86Zn,0,0,0
30,42,72Zn,46.5,h,B- = 100.00
30,41,71Zn,2.45,m,B- = 100.00
30,41,71Zn,3.96,h,B- = 100.00
30,41,71Zn,3.96,h,IT LE 0.05
30,44,74Zn,95.6,s,B- = 100.00
30,43,73Zn,23.5,s,B- = 100.00
30,43,73Zn,5.8,s,B-
30,43,73Zn,5.8,s,IT
30,43,73Zn,13,ms,IT = 100.00
30,40,70Zn,2.30E+17,y,2B-
30,49,79Zn,0.746,s,B- = 100.00
30,49,79Zn,0.746,s,BN = 1.70
30,46,76Zn,5.7,s,B- = 100.00
30,45,75Zn,10.2,s,B- = 100.00
30,48,78Zn,1.47,s,B- = 100.00
30,47,77Zn,2.08,s,B- = 100.00
30,47,77Zn,1.05,s,IT AP 50.00
30,47,77Zn,1.05,s,B- LT 50.00
30,31,61Zn,89.1,s,EC = 100.00
30,31,61Zn,430,ms,IT
30,31,61Zn,0.14,s,IT
30,31,61Zn,0.13,s,IT
30,30,60Zn,2.38,m,EC = 100.00
30,33,63Zn,38.47,m,EC = 100.00
30,32,62Zn,9.186,h,EC = 100.00
